conversation_id,customer_message,intent
CONV-02509,Quick question: I noticed a login I don't recognize. I noticed this while reviewing my recent activity. I’d like to resolve this today.,account_security
CONV-02510,I need some help. I can't recall my password and need to change it. I haven't changed anything on my account. Please let me know.,password_reset
CONV-02511,I’m contacting support because I opened the package and found the product broken. I haven't changed anything on my account.,damaged_item
CONV-02512,Please update the destination before the order ships. I haven't changed anything on my account. Can you check?,address_change
CONV-02513,Could you help me? The same purchase appears twice on my card statement. I placed the order earlier today. Any guidance would be helpful.,duplicate_charge
CONV-02514,Could you help me? Can you send me through the password recovery process? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,password_reset
CONV-02515,Just checking — I changed my mind and would like to send the item back. I placed the order earlier today. I’d like to resolve this today.,return_request
CONV-02516,One product from my order is missing.,missing_item
CONV-02517,I wanted to check whether Please stop my recurring membership. Thank you.,subscription_cancel
CONV-02518,My account suddenly won't let me log in. This is my first time dealing with this issue. Please let me know.,account_access
CONV-02519,I’m contacting support because Where should I enter my promo code? I haven't changed anything on my account. Can you check?,promo_code
CONV-02520,I wanted to check whether I need to create a new password because I can't remember mine. This is my first time dealing with this issue. Can you check?,password_reset
CONV-02521,I need some help. The item I received isn't the one I ordered. Can you check?,wrong_item
CONV-02522,Could you explain the available options for this product? I haven't changed anything on my account.,order_status
CONV-02523,I need some help. Can you explain the latest recurring charge? I haven't changed anything on my account. Can you check?,subscription_billing
CONV-02524,Quick question: The item arrived damaged. What should I do? I noticed this while reviewing my recent activity. I’d like to resolve this today.,damaged_item
CONV-02525,"Hi, How do I change the address attached to my order? I placed the order earlier today. Any guidance would be helpful.",address_change
CONV-02526,Just checking — There is visible damage on the item I received. I placed the order earlier today. I'd appreciate your help.,damaged_item
CONV-02527,Quick question: The promotional code says it is invalid. I placed the order earlier today. Thanks.,promo_code
CONV-02528,Just checking — I changed my mind and would like to send the item back. I’m trying to sort this out before the end of the day. Any guidance would be helpful.,return_request
CONV-02529,Please advise: I can't finish the purchase because the payment isn't accepted. I placed the order earlier today. I'd appreciate your help.,payment_failure
CONV-02530,Please advise: Does this product come with the accessories shown? I’m trying to sort this out before the end of the day. I'd appreciate your help.,product_information
CONV-02531,"Hi, Could you tell me the current location or transit stage of my parcel? I’m trying to sort this out before the end of the day. I’d like to resolve this today.",delivery_tracking
CONV-02532,Please advise: I can't finish the purchase because the payment isn't accepted. I noticed this while reviewing my recent activity. Thanks.,payment_failure
CONV-02533,I’m contacting support because When should the refund appear in my account? This is my first time dealing with this issue. Please let me know.,refund_status
CONV-02534,"Please advise: I received the package, but one of the products is absent. I noticed this while reviewing my recent activity. I'd appreciate your help.",missing_item
CONV-02535,"I’m contacting support because ORD-100435 was due on Saturday, but it still hasn't arrived. I haven't changed anything on my account.",delivery_delay
CONV-02536,I wanted to check whether I think I was charged more than once for a single checkout.,duplicate_charge
CONV-02537,"I’m contacting support because ORD-100365 was due on Tuesday, but it still hasn't arrived. Thank you.",delivery_delay
CONV-02538,"Please advise: I received the package, but one of the products is absent. I’m trying to sort this out before the end of the day. Any guidance would be helpful.",missing_item
CONV-02539,Quick question: Do you have an update on ORD-100231? I want to know where it stands. I noticed this while reviewing my recent activity. Thanks.,order_status
CONV-02540,I wanted to check whether The promotional code says it is invalid.,promo_code
CONV-02541,Just checking — Can you explain the latest recurring charge? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,subscription_billing
CONV-02542,I need some help. The discount isn't being applied even though I entered the code. Can you check?,promo_code
