conversation_id,customer_message,intent
CONV-02621,"My delivery arrived, but the item inside is damaged. Can you check?",damaged_item
CONV-02056,Just checking — Part of ORD-102743 was not included in the delivery. I placed the order earlier today. I’d like to resolve this today.,missing_item
CONV-03493,Quick question: Please stop my recurring membership. I’m trying to sort this out before the end of the day. Thanks.,subscription_cancel
CONV-00766,"Hi, Could you explain the return process for this purchase? I noticed this while reviewing my recent activity. Any guidance would be helpful.",return_request
CONV-03693,Could you tell me the current status of my refund? I haven't changed anything on my account. Thank you.,refund_status
CONV-02079,"Hello, Does this product come with the accessories shown? This is my first time dealing with this issue. Can you check?",product_information
CONV-03777,Please advise: I don't recognize the amount billed for my membership. I noticed this while reviewing my recent activity. Any guidance would be helpful.,subscription_billing
CONV-01754,Just checking — There are changes in my profile that I didn't make. I noticed this while reviewing my recent activity. Thanks.,account_security
CONV-01992,Just checking — I don't want the subscription to continue after this billing period. I’m trying to sort this out before the end of the day. Thanks.,subscription_cancel
CONV-04418,Please advise: Would you mind checking the latest status of ORD-100009? I noticed this while reviewing my recent activity. I’d like to resolve this today.,order_status
CONV-00427,Just checking — I’m planning around the delivery. When is it expected? I’m trying to sort this out before the end of the day. I’d like to resolve this today.,delivery_estimate
CONV-02229,Please advise: Could you help me end my recurring plan? I noticed this while reviewing my recent activity. Thanks.,subscription_cancel
CONV-02164,I’m contacting support because I can't sign in to my account. This is my first time dealing with this issue.,account_access
CONV-04590,"Hello, I entered the wrong delivery address. Can it be corrected? I haven't changed anything on my account.",address_change
CONV-04222,"Hi, Checkout keeps rejecting my payment. I noticed this while reviewing my recent activity. Thanks.",payment_failure
CONV-03750,I need some help. Can I change the shipping address for ORD-103640? Please let me know.,address_change
CONV-04535,Please advise: Can you show me the latest tracking update for my shipment? I’m trying to sort this out before the end of the day. Any guidance would be helpful.,delivery_tracking
CONV-03314,I wanted to check whether Can you tell me more about this product's features? Can you check?,product_information
CONV-00836,"Quick question: The box arrived, but mug wasn't inside. I’m trying to sort this out before the end of the day. Any guidance would be helpful.",missing_item
CONV-03465,"I’m contacting support because ORD-100425 was due on Tuesday, but it still hasn't arrived. Please let me know.",delivery_delay
CONV-00245,"I wanted to check whether I have tried several times, but the transaction won't go through. Thank you.",payment_failure
CONV-00293,I’m contacting support because Something different was packed instead of what I purchased. I haven't changed anything on my account. Please let me know.,wrong_item
CONV-02503,Could you help me? What is the estimated delivery date for my package? I placed the order earlier today. I'd appreciate your help.,delivery_estimate
CONV-02678,"I wanted to check whether The item was returned, but I haven't received the refund. This is my first time dealing with this issue. Can you check?",refund_status
CONV-01945,Could you help me? My payment is being declined at checkout. I’m trying to sort this out before the end of the day. Any guidance would be helpful.,payment_failure
CONV-03647,I need some help. I changed my mind and would like to send the item back. Can you check?,refund_status
CONV-01972,Please advise: My discount code isn't working. I’m trying to sort this out before the end of the day. Any guidance would be helpful.,promo_code
CONV-04320,"Hello, I don't recognize the amount billed for my membership. Thank you.",subscription_billing
CONV-03409,Quick question: Do you have an update on ORD-100021? I want to know where it stands. I noticed this while reviewing my recent activity. I'd appreciate your help.,order_status
CONV-03625,I’m contacting support because Where should I enter my promo code? I haven't changed anything on my account.,promo_code
CONV-00642,"Hi, Where can I request a password reset? I’m trying to sort this out before the end of the day. Any guidance would be helpful.",password_reset
